wd:Q57660343	wd:Q622425
wd:Q1072363	wd:Q484876
wd:Q31895	wd:Q77038235
wd:Q15989253	wd:Q48907157
wd:Q166142	wd:Q99460482
wd:Q15324	wd:Q17018380
wd:Q853614	wd:Q110861089
wd:Q1371819	wd:Q2023606
wd:Q208628	wd:Q1958065
wd:Q12041485	wd:Q18327520
wd:Q1366302	wd:Q574552
wd:Q2207370	wd:Q2175135
wd:Q1477533	wd:Q3266345
wd:Q373609	wd:Q16681417
wd:Q39835986	wd:Q29043181
wd:Q18340294	wd:Q69239576
wd:Q386854	wd:Q103936916
wd:Q7281	wd:Q7132937
wd:Q2090232	wd:Q2032198
wd:Q600134	wd:Q113464248
wd:Q697295	wd:Q44539
wd:Q13136	wd:Q1770383
wd:Q11418184	wd:Q11486879
wd:Q108325	wd:Q6934683
wd:Q123260370	wd:Q17012331
wd:Q8068	wd:Q134052
wd:Q5961257	wd:Q11176
wd:Q10504538	wd:Q66735892
wd:Q386724	wd:Q5358404
wd:Q482980	wd:Q111651501
wd:Q3588251	wd:Q1334994
wd:Q19953632	wd:Q7252696
wd:Q15989253	wd:Q1366302
wd:Q4835091	wd:Q18691599
wd:Q56344492	wd:Q123905961
wd:Q5333554	wd:Q828962
wd:Q1914636	wd:Q18089080
wd:Q10536399	wd:Q609261
wd:Q384876	wd:Q3026787
wd:Q1109638	wd:Q184973
wd:Q28008277	wd:Q289891
wd:Q353070	wd:Q2338869
wd:Q12060681	wd:Q1420
wd:Q11422	wd:Q4224062
wd:Q82594	wd:Q20013489
wd:Q2551525	wd:Q4496980
wd:Q2596997	wd:Q1778124
wd:Q17537576	wd:Q98074145
wd:Q28955655	wd:Q286300
wd:Q5058355	wd:Q172778
wd:Q1751513	wd:Q336377
wd:Q10358588	wd:Q62936993
wd:Q2844972	wd:Q1865992
wd:Q473972	wd:Q893745
wd:Q699405	wd:Q28008286
wd:Q9326077	wd:Q124834075
wd:Q28912688	wd:Q75837457
wd:Q618779	wd:Q1964223
wd:Q63993638	wd:Q112114257
wd:Q1192284	wd:Q863425
wd:Q56061	wd:Q5738715
wd:Q2532754	wd:Q89407603
wd:Q7582090	wd:Q1506875
wd:Q66055	wd:Q72591134
wd:Q42973	wd:Q11486702
wd:Q15239622	wd:Q15634554
wd:Q1497375	wd:Q15501937
wd:Q362200	wd:Q95870182
wd:Q19898730	wd:Q3777810
wd:Q111907565	wd:Q1580082
wd:Q149566	wd:Q11902693
wd:Q182060	wd:Q4106295
wd:Q1914636	wd:Q265871
wd:Q1430303	wd:Q16325725
wd:Q204854	wd:Q40249579
wd:Q5004791	wd:Q13276
wd:Q14897293	wd:Q21192416
wd:Q1310239	wd:Q97329995
wd:Q111352	wd:Q63315203
wd:Q4964182	wd:Q11491523
wd:Q15958642	wd:Q96694579
wd:Q192096	wd:Q57050725
wd:Q26842995	wd:Q116007203
wd:Q3591586	wd:Q15974764
wd:Q17781690	wd:Q13415392
wd:Q811430	wd:Q194428
wd:Q36180	wd:Q333634
wd:Q27921916	wd:Q110311510
wd:Q1419997	wd:Q497240
wd:Q52630241	wd:Q61045547
wd:Q98098744	wd:Q7333618
wd:Q1225716	wd:Q104417834
wd:Q2742167	wd:Q160742
wd:Q102252225	wd:Q4683816
wd:Q622416	wd:Q5182401
wd:Q312466	wd:Q70385248
wd:Q2278983	wd:Q1501261
wd:Q15621286	wd:Q1572600
wd:Q7835525	wd:Q605981
wd:Q50379781	wd:Q50430353
wd:Q107358924	wd:Q6551208
wd:Q1282265	wd:Q103896
wd:Q24960157	wd:Q104880835
wd:Q11538946	wd:Q11538947
wd:Q19953632	wd:Q116938269
wd:Q57583712	wd:Q899035
wd:Q117208749	wd:Q852784
wd:Q56061	wd:Q2269077
wd:Q21281405	wd:Q20726407
wd:Q24334685	wd:Q115281962
wd:Q1370598	wd:Q7406600
wd:Q131596	wd:Q18677363
wd:Q190157	wd:Q1437028
wd:Q17442446	wd:Q102333788
wd:Q482	wd:Q7366
wd:Q2389789	wd:Q98072891
wd:Q835420	wd:Q81707
wd:Q2462658	wd:Q57612045
wd:Q17176533	wd:Q109483637
wd:Q1979154	wd:Q840396
wd:Q15989253	wd:Q282939
wd:Q1057179	wd:Q58902927
wd:Q107390	wd:Q15063586
wd:Q48204	wd:Q63801298
wd:Q2198779	wd:Q11878049
wd:Q16744570	wd:Q371900
wd:Q82821	wd:Q1788780
wd:Q27606714	wd:Q19368429
wd:Q618779	wd:Q1156811
wd:Q1310239	wd:Q16939392
wd:Q1516537	wd:Q5275
wd:Q73145133	wd:Q2627699
wd:Q5607	wd:Q1361224
wd:Q206021	wd:Q15921555
wd:Q63090780	wd:Q63090757
wd:Q1752667	wd:Q36989556
wd:Q2352616	wd:Q1147639
wd:Q5159627	wd:Q5834964
wd:Q57663626	wd:Q124545306
wd:Q27943370	wd:Q27943388
wd:Q205892	wd:Q115668563
wd:Q338754	wd:Q623971
wd:Q10843402	wd:Q1866686
wd:Q2231510	wd:Q1544071
wd:Q55043	wd:Q11902693
wd:Q18357734	wd:Q1460420
wd:Q18071983	wd:Q4266755
wd:Q2298569	wd:Q17146139
wd:Q32178211	wd:Q105939984
wd:Q106070586	wd:Q3959904
wd:Q65115262	wd:Q170477
wd:Q4835091	wd:Q1435290
wd:Q1507442	wd:Q190403
wd:Q3055075	wd:Q272888
wd:Q138580	wd:Q60739826
wd:Q1914636	wd:Q4350217
wd:Q56061	wd:Q202008
wd:Q49848	wd:Q2101564
wd:Q738142	wd:Q7316604
wd:Q1076486	wd:Q1759559
wd:Q98142361	wd:Q65554936
wd:Q327333	wd:Q458342
wd:Q83620	wd:Q44782
wd:Q8205328	wd:Q259432
wd:Q613366	wd:Q73310503
wd:Q11835431	wd:Q22060043
wd:Q18536349	wd:Q2055725
wd:Q106513499	wd:Q1754161
wd:Q1391083	wd:Q19398863
wd:Q147027	wd:Q957798
wd:Q1993885	wd:Q744112
wd:Q2061186	wd:Q3123840
wd:Q57821	wd:Q1559394
wd:Q96106207	wd:Q21550879
wd:Q27949697	wd:Q89033277
wd:Q699405	wd:Q269770
wd:Q5398426	wd:Q7724161
wd:Q1777138	wd:Q477396
wd:Q1777138	wd:Q7279719
wd:Q3249551	wd:Q481609
wd:Q750215	wd:Q4808499
wd:Q60389878	wd:Q309252
wd:Q62927	wd:Q82744
wd:Q18819626	wd:Q1700804
wd:Q1914636	wd:Q3290825
wd:Q2578402	wd:Q115173028
wd:Q1190554	wd:Q119151544
wd:Q8171	wd:Q87433812
wd:Q1133195	wd:Q3214330
wd:Q386724	wd:Q105679351
wd:Q1864008	wd:Q358652
wd:Q27921916	wd:Q27598544
wd:Q2356542	wd:Q575920
wd:Q1194951	wd:Q67145856
wd:Q23009552	wd:Q484830
wd:Q19307174	wd:Q63241860
wd:Q580112	wd:Q10501612
wd:Q865588	wd:Q83204
wd:Q1307347	wd:Q153706
wd:Q629103	wd:Q213096
wd:Q13226383	wd:Q113514674
wd:Q11755880	wd:Q628155
wd:Q895526	wd:Q2567147
wd:Q3114762	wd:Q1411620
wd:Q104998289	wd:Q116169493
wd:Q355304	wd:Q5195029
wd:Q386724	wd:Q854851
wd:Q23005223	wd:Q118496730
wd:Q66588252	wd:Q123570858
wd:Q482980	wd:Q36834
wd:Q3740974	wd:Q3625329
wd:Q122937890	wd:Q544823
wd:Q512314	wd:Q124331861
wd:Q107390	wd:Q23058
wd:Q67059676	wd:Q106863329
wd:Q1161707	wd:Q316655
wd:Q11081619	wd:Q3276230
wd:Q2389789	wd:Q47785761
wd:Q13221722	wd:Q2298305
wd:Q1627767	wd:Q890498
wd:Q107480273	wd:Q3827332
wd:Q11618279	wd:Q646793
wd:Q18593264	wd:Q2114846
wd:Q10864048	wd:Q3336843
wd:Q48072011	wd:Q106645013
wd:Q18819626	wd:Q65770930
wd:Q22075301	wd:Q231250
wd:Q18553609	wd:Q18554842
wd:Q5352191	wd:Q294126
wd:Q39631	wd:Q16334509
wd:Q14637321	wd:Q18572946
wd:Q1190554	wd:Q647884
wd:Q820655	wd:Q11985577
wd:Q29042997	wd:Q847773
wd:Q811979	wd:Q118276030
wd:Q123705	wd:Q851110
wd:Q1250916	wd:Q201559
wd:Q114414171	wd:Q28836794
wd:Q49848	wd:Q5467181
wd:Q15621286	wd:Q1172284
wd:Q50379782	wd:Q50430223
wd:Q206287	wd:Q355409
wd:Q1497375	wd:Q1128397
wd:Q7275	wd:Q190967
wd:Q210439	wd:Q170774
wd:Q811979	wd:Q15710804
wd:Q49848	wd:Q2432075
wd:Q2460422	wd:Q11166097
wd:Q1211146	wd:Q11587139
wd:Q17130629	wd:Q836084
wd:Q4671162	wd:Q6522361
wd:Q16519632	wd:Q955824
wd:Q15642566	wd:Q57766005
wd:Q2061186	wd:Q250594
wd:Q1323314	wd:Q1277559
wd:Q571	wd:Q756230
wd:Q1190554	wd:Q17249274
wd:Q12888920	wd:Q11888847
wd:Q102323692	wd:Q102038373
wd:Q28314507	wd:Q5991868
wd:Q5384444	wd:Q1194115
wd:Q52224508	wd:Q61978132
wd:Q848944	wd:Q12012855
wd:Q3176558	wd:Q1816844
wd:Q12317354	wd:Q3354019
wd:Q1053463	wd:Q17202187
wd:Q207781	wd:Q17125543
wd:Q1081138	wd:Q384213
wd:Q5003624	wd:Q60793696
wd:Q82794	wd:Q12143
wd:Q263865	wd:Q232431
wd:Q105460363	wd:Q112116869
wd:Q21244999	wd:Q105552827
wd:Q165029	wd:Q4828633
wd:Q28518354	wd:Q280209
wd:Q362200	wd:Q750735
wd:Q317167	wd:Q603346
wd:Q105999	wd:Q4445319
wd:Q4830453	wd:Q16140622
wd:Q1656682	wd:Q378427
wd:Q47064	wd:Q4122737
wd:Q6934728	wd:Q11122
wd:Q57346	wd:Q18272436
wd:Q1572600	wd:Q7063001
wd:Q27077054	wd:Q1072166
wd:Q2755547	wd:Q816261
wd:Q1121708	wd:Q1349983
wd:Q1807108	wd:Q11614001
wd:Q2059704	wd:Q7579842
wd:Q528404	wd:Q1621824
wd:Q1929784	wd:Q107457306
wd:Q599151	wd:Q1573555
wd:Q5067949	wd:Q309
wd:Q2659904	wd:Q120964921
wd:Q386724	wd:Q4868296
wd:Q7725634	wd:Q189867
wd:Q7069659	wd:Q1417609
wd:Q2424752	wd:Q251473
wd:Q17709279	wd:Q98640171
wd:Q16744570	wd:Q2123827
wd:Q1138671	wd:Q105416219
wd:Q19953632	wd:Q7252591
wd:Q2061186	wd:Q2993243
wd:Q391414	wd:Q133067
wd:Q1114135	wd:Q457843
wd:Q13233	wd:Q855373
wd:Q162157	wd:Q111244099
wd:Q93212322	wd:Q98813131
wd:Q3771842	wd:Q104093790
wd:Q185757	wd:Q1573358
wd:Q11835431	wd:Q18219090
wd:Q198763	wd:Q13722
wd:Q13226383	wd:Q65090225
wd:Q1261499	wd:Q17772965
wd:Q593644	wd:Q7888586
wd:Q178185	wd:Q338613
wd:Q59678051	wd:Q117792720
wd:Q18563360	wd:Q168827
wd:Q15618781	wd:Q51462739
wd:Q742139	wd:Q5986365
wd:Q120485636	wd:Q113678998
wd:Q78812499	wd:Q3080443
wd:Q839954	wd:Q88291
wd:Q1138671	wd:Q13032118
wd:Q1709010	wd:Q23515215
wd:Q811430	wd:Q47520603
wd:Q15707563	wd:Q110996509
wd:Q7889	wd:Q116741534
wd:Q15980158	wd:Q6430706
wd:Q13138621	wd:Q5782827
wd:Q70990126	wd:Q61704031
wd:Q853614	wd:Q37071
wd:Q1065579	wd:Q161928
wd:Q245423	wd:Q60558422
wd:Q2271896	wd:Q29045153
wd:Q33274034	wd:Q1990654
wd:Q6017969	wd:Q2549943
wd:Q811430	wd:Q30591947
wd:Q25403900	wd:Q60443694
wd:Q750458	wd:Q25401607
wd:Q1497364	wd:Q11331347
wd:Q427961	wd:Q625160
wd:Q4287745	wd:Q88235960
wd:Q21682724	wd:Q15715406
wd:Q7140693	wd:Q45758480
wd:Q988108	wd:Q1391517
wd:Q594452	wd:Q740970
wd:Q241317	wd:Q60229368
wd:Q17990971	wd:Q1780371
wd:Q63075007	wd:Q1620126
wd:Q3044808	wd:Q3284858
wd:Q98142361	wd:Q76969985
wd:Q987767	wd:Q182995
wd:Q3220391	wd:Q123733
wd:Q5936788	wd:Q63246958
wd:Q110879422	wd:Q110879282
wd:Q35127	wd:Q7094076
wd:Q811979	wd:Q22698
wd:Q216601	wd:Q37787110
wd:Q182357	wd:Q174864
wd:Q2352616	wd:Q2538912
wd:Q1920810	wd:Q115769587
wd:Q645717	wd:Q511425
wd:Q15989253	wd:Q1385033
wd:Q14825551	wd:Q106011004
wd:Q6129866	wd:Q797769
wd:Q3366856	wd:Q9121
wd:Q1077784	wd:Q2164323
wd:Q811430	wd:Q13136166
wd:Q18608583	wd:Q51031626
wd:Q42744322	wd:Q1548518
wd:Q49848	wd:Q88163834
wd:Q4835091	wd:Q1149061
wd:Q1371819	wd:Q61776889
wd:Q1864008	wd:Q1058236
wd:Q1564474	wd:Q25429218
wd:Q706835	wd:Q111327377
wd:Q88291	wd:Q131668
wd:Q3366856	wd:Q2393187
wd:Q49848	wd:Q80092091
wd:Q2065736	wd:Q358
wd:Q86757	wd:Q9307439
wd:Q20749395	wd:Q4508
wd:Q17488316	wd:Q1662561
wd:Q82794	wd:Q1742059
wd:Q968907	wd:Q11854486
wd:Q316655	wd:Q15664
wd:Q336533	wd:Q98447194
wd:Q122073741	wd:Q655677
wd:Q1752346	wd:Q119709292
wd:Q5446565	wd:Q1852060
wd:Q188223	wd:Q271997
wd:Q78443472	wd:Q7834360
wd:Q215627	wd:Q3258041
wd:Q557141	wd:Q1569950
wd:Q18518737	wd:Q112210766
wd:Q110304307	wd:Q245117
wd:Q66394244	wd:Q1604164
wd:Q520549	wd:Q112134160
wd:Q2031007	wd:Q42336871
wd:Q15324	wd:Q913035
wd:Q629103	wd:Q43436
wd:Q26271743	wd:Q497976
wd:Q3947	wd:Q829300
wd:Q602300	wd:Q27077627
wd:Q3839081	wd:Q1550225
wd:Q33274034	wd:Q22992257
wd:Q7063944	wd:Q1147709
wd:Q759832	wd:Q16942017
wd:Q4384751	wd:Q1068640
wd:Q6056746	wd:Q106171319
wd:Q15621286	wd:Q619544
wd:Q113446414	wd:Q5082128
wd:Q11812394	wd:Q4240267
wd:Q48204	wd:Q455586
wd:Q133311	wd:Q5738715
wd:Q51031626	wd:Q589184
wd:Q273120	wd:Q124757
wd:Q4830453	wd:Q476118
wd:Q187931	wd:Q3246417
wd:Q18558062	wd:Q1146379
wd:Q166142	wd:Q113470369
wd:Q82594	wd:Q2904006
wd:Q47007889	wd:Q47007890
wd:Q249556	wd:Q11916466
wd:Q839954	wd:Q7265965
wd:Q380342	wd:Q111244099
wd:Q3533467	wd:Q1701952
wd:Q87415039	wd:Q59456832
wd:Q67059676	wd:Q106570256
wd:Q4809	wd:Q1958838
wd:Q34548368	wd:Q34548345
wd:Q1621273	wd:Q1047683
wd:Q124620780	wd:Q1061420
wd:Q3788231	wd:Q11774771
wd:Q548662	wd:Q1153558
wd:Q10846516	wd:Q4038559
wd:Q15138389	wd:Q17633526
wd:Q14524493	wd:Q472577
wd:Q3575260	wd:Q201664
wd:Q149010	wd:Q79218
wd:Q23002039	wd:Q81269968
wd:Q13561328	wd:Q17362882
wd:Q50843134	wd:Q98609858
wd:Q1410110	wd:Q35054
wd:Q23497974	wd:Q2627400
wd:Q115923031	wd:Q39495
wd:Q4120211	wd:Q51885731
wd:Q62832	wd:Q12816495
wd:Q2596997	wd:Q3400794
wd:Q13406554	wd:Q304311
wd:Q3771876	wd:Q863908
wd:Q2617970	wd:Q21915380
wd:Q35140	wd:Q106499608
wd:Q47322149	wd:Q63090780
wd:Q6671777	wd:Q9158768
wd:Q3399515	wd:Q659396
wd:Q154250	wd:Q3058833
wd:Q811979	wd:Q33506
wd:Q36180	wd:Q54845077
wd:Q1900657	wd:Q2072298
wd:Q5322166	wd:Q62091180
wd:Q548662	wd:Q863454
wd:Q4257161	wd:Q175208
wd:Q159334	wd:Q1972829
wd:Q386724	wd:Q213051
wd:Q327321	wd:Q10853156
wd:Q36807132	wd:Q61306374
wd:Q1622217	wd:Q115574326
wd:Q254217	wd:Q11022655
wd:Q368442	wd:Q1047034
wd:Q215627	wd:Q19693316
wd:Q19603939	wd:Q1430154
wd:Q16037036	wd:Q63865107
wd:Q44782	wd:Q2943244
wd:Q1231428	wd:Q707125
wd:Q27630	wd:Q965052
wd:Q655686	wd:Q3487349
wd:Q14092	wd:Q203609
wd:Q14869273	wd:Q3032351
wd:Q355567	wd:Q1723189
wd:Q842782	wd:Q1726903
wd:Q77205602	wd:Q25047642
wd:Q179461	wd:Q63203971
wd:Q7170587	wd:Q2393642
wd:Q838948	wd:Q7725634
wd:Q66736007	wd:Q90122164
wd:Q5446565	wd:Q76967195
wd:Q7725634	wd:Q16909089
wd:Q105395191	wd:Q112193611
wd:Q82794	wd:Q59693874
wd:Q93353768	wd:Q2851427
wd:Q29374366	wd:Q23009675
wd:Q869457	wd:Q28689074
wd:Q3531598	wd:Q107061
wd:Q838811	wd:Q12059906
wd:Q2495862	wd:Q2288051
wd:Q12969754	wd:Q853656
wd:Q961082	wd:Q3126170
wd:Q9174	wd:Q44311
wd:Q971045	wd:Q6544830
wd:Q1509934	wd:Q1499881
wd:Q20926517	wd:Q2056301
wd:Q49848	wd:Q61684899
wd:Q635540	wd:Q15614021
wd:Q217306	wd:Q808215
wd:Q23002042	wd:Q118868153
wd:Q1738991	wd:Q26706967
wd:Q1235171	wd:Q21040876
wd:Q1685451	wd:Q1294035
wd:Q26863790	wd:Q3601630
wd:Q1183543	wd:Q334606
wd:Q1656682	wd:Q273182
wd:Q30168244	wd:Q86837339
wd:Q59825643	wd:Q67131048
wd:Q1607826	wd:Q124312755
wd:Q223642	wd:Q5001927
wd:Q337540	wd:Q287464
wd:Q49848	wd:Q1136404
wd:Q48204	wd:Q56145962
wd:Q860861	wd:Q831477
wd:Q493179	wd:Q2933722
wd:Q122853586	wd:Q28935403
wd:Q19977811	wd:Q1095373
wd:Q18642164	wd:Q6667200
wd:Q1326028	wd:Q779514
wd:Q6813432	wd:Q3495357
wd:Q12713481	wd:Q2828885
wd:Q1183543	wd:Q1474480
wd:Q1183543	wd:Q930133
wd:Q1792450	wd:Q15983985
wd:Q11900058	wd:Q19691902
wd:Q13030962	wd:Q26903389
wd:Q615699	wd:Q106513246
wd:Q16510064	wd:Q98609858
wd:Q88821468	wd:Q63643090
wd:Q1190554	wd:Q112859333
wd:Q189210	wd:Q116907938
wd:Q7311342	wd:Q160598
wd:Q1244442	wd:Q116978195
wd:Q2296938	wd:Q1153429
wd:Q187931	wd:Q42470
wd:Q12107531	wd:Q47512172
wd:Q1190554	wd:Q386147
wd:Q483501	wd:Q16321429
wd:Q25379	wd:Q2105776
wd:Q14745	wd:Q7573007
wd:Q28410543	wd:Q166080
wd:Q16917	wd:Q7171457
wd:Q8125919	wd:Q5027838
wd:Q91143339	wd:Q728425
wd:Q14757767	wd:Q824650
wd:Q2015628	wd:Q7831606
wd:Q547823	wd:Q1506875
wd:Q2462658	wd:Q1396008
wd:Q16509017	wd:Q1170249
wd:Q11633	wd:Q3348310
wd:Q466421	wd:Q25377420
wd:Q6671777	wd:Q6486712
wd:Q294422	wd:Q6908719
wd:Q8502	wd:Q502899
wd:Q2851427	wd:Q2851438
wd:Q23400204	wd:Q99513995
wd:Q14467526	wd:Q33083143
wd:Q1497375	wd:Q866623
wd:Q1751850	wd:Q198982
wd:Q751997	wd:Q1583214
wd:Q1214796	wd:Q101579679
wd:Q111651501	wd:Q18651180
wd:Q3320743	wd:Q11415594
wd:Q57821	wd:Q91759
wd:Q665487	wd:Q988198
wd:Q271669	wd:Q1479638
wd:Q49271840	wd:Q7930614
wd:Q54111	wd:Q5148367
wd:Q49848	wd:Q5065114
wd:Q11381412	wd:Q3671179
wd:Q838948	wd:Q27996898
wd:Q1147899	wd:Q2878124
wd:Q200266	wd:Q3087145
wd:Q200538	wd:Q1472127
wd:Q811979	wd:Q1438105
wd:Q80793969	wd:Q111974120
wd:Q1572357	wd:Q1317594
wd:Q337979	wd:Q7128792
wd:Q1485500	wd:Q113122303
wd:Q208385	wd:Q13430975
wd:Q7725310	wd:Q273057
wd:Q571571	wd:Q180362
wd:Q7048977	wd:Q679989
wd:Q259470	wd:Q393148
wd:Q18810091	wd:Q204613
wd:Q3249551	wd:Q18335
wd:Q851782	wd:Q7579157
wd:Q210729	wd:Q2981904
wd:Q2178147	wd:Q3294320
wd:Q859369	wd:Q1255726
wd:Q386724	wd:Q42470
wd:Q358	wd:Q16699887
wd:Q920285	wd:Q1358138
wd:Q184872	wd:Q931092
wd:Q56061	wd:Q27062006
wd:Q574552	wd:Q10871684
wd:Q281643	wd:Q29787068
wd:Q18433590	wd:Q15854792
wd:Q11499147	wd:Q118162105
wd:Q26836193	wd:Q20970324
wd:Q3511312	wd:Q1711400
wd:Q7784285	wd:Q759832
wd:Q47310180	wd:Q104819854
wd:Q15838309	wd:Q3115453
wd:Q102070097	wd:Q19828539
wd:Q845060	wd:Q123524
wd:Q8205328	wd:Q1133673
wd:Q1190554	wd:Q379693
wd:Q26863790	wd:Q299159
wd:Q1414991	wd:Q1869127
wd:Q20871196	wd:Q72071023
wd:Q8205328	wd:Q3850202
wd:Q212238	wd:Q16919908
wd:Q1656682	wd:Q860879
wd:Q2082226	wd:Q120669547
wd:Q13220204	wd:Q3931963
wd:Q1581509	wd:Q3058833
wd:Q27162500	wd:Q9609
wd:Q2835898	wd:Q220849
wd:Q49848	wd:Q7139050
wd:Q2305417	wd:Q35302890
wd:Q81710	wd:Q23769863
wd:Q12888920	wd:Q3290922
wd:Q12538685	wd:Q936821
wd:Q2995644	wd:Q186361
wd:Q2424752	wd:Q121182
wd:Q71133019	wd:Q113131143
wd:Q905286	wd:Q11689547
wd:Q15830292	wd:Q651813
wd:Q16678266	wd:Q76418315
wd:Q17172850	wd:Q37137
wd:Q118680799	wd:Q105525662
wd:Q106635272	wd:Q18131152
wd:Q113773097	wd:Q13233
wd:Q192623	wd:Q114050918
wd:Q1497364	wd:Q114053572
wd:Q170483	wd:Q2340654
wd:Q1370598	wd:Q66628391
wd:Q2352616	wd:Q5282128
wd:Q12107531	wd:Q63091787
wd:Q912050	wd:Q23664
wd:Q13220204	wd:Q856076
wd:Q2258000	wd:Q47462966
wd:Q121771058	wd:Q3502010
wd:Q25616474	wd:Q116884119
wd:Q109272409	wd:Q2956246
wd:Q30327093	wd:Q12511
wd:Q6500733	wd:Q16931297
wd:Q1241535	wd:Q1301485
wd:Q811430	wd:Q2878124
wd:Q1302299	wd:Q3884394
wd:Q181916	wd:Q5733315
wd:Q54128	wd:Q715222
wd:Q182436	wd:Q1265807
wd:Q1497375	wd:Q676050
wd:Q244393	wd:Q5864
wd:Q1190554	wd:Q645883
wd:Q1751609	wd:Q109507606
wd:Q105322445	wd:Q105322664
wd:Q5060555	wd:Q838811
wd:Q52105	wd:Q15324
wd:Q5133860	wd:Q1113899
wd:Q107637253	wd:Q16997113
wd:Q107637253	wd:Q7618216
wd:Q200023	wd:Q7257998
wd:Q22988604	wd:Q1347516
wd:Q1934938	wd:Q48814716
wd:Q811979	wd:Q190157
wd:Q2398990	wd:Q819426
wd:Q204686	wd:Q273285
wd:Q93212322	wd:Q98813061
wd:Q123093192	wd:Q123092675
wd:Q1143785	wd:Q85668764
wd:Q65280844	wd:Q4420972
wd:Q254554	wd:Q11412438
wd:Q548662	wd:Q12819564
wd:Q769620	wd:Q3533467
wd:Q15709880	wd:Q170238
wd:Q10429561	wd:Q111008089
wd:Q1076486	wd:Q120169965
wd:Q124415795	wd:Q124463272
wd:Q24334685	wd:Q40999705
wd:Q17537576	wd:Q861911
wd:Q33274034	wd:Q4065173
wd:Q736917	wd:Q2419662
wd:Q14795564	wd:Q51118183
wd:Q181348	wd:Q25325210
wd:Q1398005	wd:Q21551050
wd:Q3624078	wd:Q48349
wd:Q1457629	wd:Q1427940
wd:Q3575260	wd:Q1478508
wd:Q1351368	wd:Q592312
wd:Q1001329	wd:Q56756850
wd:Q811979	wd:Q1541226
wd:Q27895381	wd:Q8157
wd:Q61788060	wd:Q105364223
wd:Q2642629	wd:Q9275357
wd:Q3125101	wd:Q17122462
wd:Q28886448	wd:Q1776961
wd:Q18679149	wd:Q113739
wd:Q1983062	wd:Q97052294
wd:Q217608	wd:Q2976255
wd:Q17537576	wd:Q12375131
wd:Q17320256	wd:Q837718
wd:Q77115	wd:Q17049335
wd:Q7397	wd:Q282283
wd:Q4204060	wd:Q12759805
wd:Q811909	wd:Q110256739
wd:Q4779442	wd:Q547823
wd:Q210223	wd:Q97179551
wd:Q2431196	wd:Q63412991
wd:Q27943370	wd:Q152355
wd:Q217594	wd:Q3502010
wd:Q106411346	wd:Q16644043
wd:Q83478	wd:Q3041173
wd:Q67014925	wd:Q1517875
wd:Q1141276	wd:Q1460420
wd:Q52161698	wd:Q42269551
wd:Q11875349	wd:Q3266345
wd:Q11755880	wd:Q204767
wd:Q80096233	wd:Q106036966
wd:Q211236	wd:Q3621561
wd:Q152833	wd:Q215194
wd:Q17537576	wd:Q904997
wd:Q19953632	wd:Q15687338
wd:Q12136	wd:Q3184856
wd:Q2024496	wd:Q266650
wd:Q978044	wd:Q107106416
wd:Q25206306	wd:Q1898184
wd:Q104637332	wd:Q500669
wd:Q1112950	wd:Q181388
wd:Q82794	wd:Q472577
wd:Q828787	wd:Q1048606
wd:Q107407612	wd:Q1260995
wd:Q862212	wd:Q1339195
wd:Q2588761	wd:Q11518629
wd:Q317623	wd:Q7248507
wd:Q966052	wd:Q2495346
wd:Q16873390	wd:Q124964
wd:Q207977	wd:Q28542014
wd:Q486972	wd:Q124402051
wd:Q1371819	wd:Q63790071
wd:Q7725634	wd:Q234343
wd:Q7328910	wd:Q123124198
wd:Q770135	wd:Q124694857
wd:Q41291	wd:Q907773
wd:Q639669	wd:Q1369991
wd:Q16920758	wd:Q2139722
wd:Q19953632	wd:Q876102
wd:Q1914636	wd:Q82604
wd:Q271669	wd:Q3880745
wd:Q728937	wd:Q207842
wd:Q14659	wd:Q600964
wd:Q1077012	wd:Q28963415
wd:Q12379547	wd:Q12373090
wd:Q211364	wd:Q878070
wd:Q1125292	wd:Q107209516
wd:Q15640612	wd:Q22683078
wd:Q6979593	wd:Q47460286
wd:Q13221722	wd:Q20105287
wd:Q15706911	wd:Q30913035
wd:Q28410618	wd:Q212074
wd:Q1427940	wd:Q444789
wd:Q61788060	wd:Q78493655
wd:Q2341443	wd:Q66060306
wd:Q1781198	wd:Q3140857
wd:Q2696153	wd:Q828823
wd:Q22809652	wd:Q45381000
wd:Q96088545	wd:Q1620908
wd:Q15847317	wd:Q106358057
wd:Q1071027	wd:Q4469710
wd:Q91198034	wd:Q1781069
wd:Q3455803	wd:Q43580060
wd:Q10872101	wd:Q3615132
wd:Q17176533	wd:Q5597179
wd:Q21281405	wd:Q115317546
wd:Q3055347	wd:Q1417174
wd:Q1299240	wd:Q641226
wd:Q54677937	wd:Q178376
wd:Q1555508	wd:Q10594993
wd:Q355567	wd:Q13472752
wd:Q2425052	wd:Q1477760
wd:Q352388	wd:Q4229435
wd:Q47482068	wd:Q47482065
wd:Q11588322	wd:Q118944005
wd:Q895526	wd:Q2314198
wd:Q21070568	wd:Q88181701
wd:Q89987291	wd:Q47272958
wd:Q1190554	wd:Q1585442
wd:Q7170587	wd:Q869548
wd:Q919509	wd:Q183484
wd:Q1890313	wd:Q3427762
wd:Q1281105	wd:Q1751323
wd:Q1070421	wd:Q63213147
wd:Q513550	wd:Q48772482
wd:Q208165	wd:Q646836
wd:Q811367	wd:Q42303986
wd:Q1054766	wd:Q56254824
